Date,datetime,open,high,low,close,volume,name
34,2023-03-06 22:00:00,22410.87,22445.0,22410.18,22435.57,2260.95,BTC
35,2023-03-06 23:00:00,22435.57,22444.84,22395.31,22410.79,665.24,BTC
36,2023-03-07 00:00:00,22410.79,22425.92,22383.52,22416.01,687.55,BTC
37,2023-03-07 01:00:00,22416.01,22506.39,22413.96,22485.01,1237.98,BTC
38,2023-03-07 02:00:00,22485.01,22504.59,22459.21,22500.47,491.49,BTC
39,2023-03-07 03:00:00,22500.47,22540.85,22451.05,22460.56,885.44,BTC
40,2023-03-07 04:00:00,22460.56,22477.1,22457.47,22475.26,231.4,BTC
41,2023-03-07 05:00:00,22475.26,22476.94,22453.6,22460.29,247.84,BTC
42,2023-03-07 06:00:00,22460.29,22461.23,22418.1,22441.2,426.08,BTC
43,2023-03-07 07:00:00,22441.2,22454.06,22420.56,22422.09,407.23,BTC
44,2023-03-07 08:00:00,22422.09,22425.5,22398.04,22422.14,397.56,BTC
45,2023-03-07 09:00:00,22422.14,22423.22,22358.51,22381.8,734.67,BTC
46,2023-03-07 10:00:00,22381.8,22425.94,22372.38,22376.53,500.39,BTC
47,2023-03-07 11:00:00,22376.53,22393.63,22338.15,22344.2,644.03,BTC
48,2023-03-07 12:00:00,22344.2,22407.12,22339.96,22400.98,610.33,BTC
49,2023-03-07 13:00:00,22400.98,22409.14,22362.49,22363.84,566.78,BTC
50,2023-03-07 14:00:00,22363.84,22371.51,22228.82,22315.28,2504.83,BTC
51,2023-03-07 15:00:00,22315.28,22462.7,21951.39,22323.93,10795.36,BTC
52,2023-03-07 16:00:00,22323.93,22381.76,22207.12,22237.52,3313.49,BTC
53,2023-03-07 17:00:00,22237.52,22354.54,22231.19,22313.37,1781.18,BTC
54,2023-03-07 18:00:00,22313.37,22329.1,22178.59,22202.93,1630.93,BTC
55,2023-03-07 19:00:00,22202.93,22246.04,22089.0,22130.92,2045.2,BTC
56,2023-03-07 20:00:00,22130.92,22141.67,22005.68,22060.52,3341.36,BTC
57,2023-03-07 21:00:00,22060.52,22111.47,21969.55,22059.3,2314.96,BTC
58,2023-03-07 22:00:00,22059.3,22119.47,21992.7,22108.37,1632.06,BTC
59,2023-03-07 23:00:00,22108.37,22218.14,22084.44,22201.44,1465.83,BTC
60,2023-03-08 00:00:00,22201.44,22262.91,22197.78,22244.87,1209.63,BTC
61,2023-03-08 01:00:00,22244.87,22255.1,22146.31,22174.02,1026.46,BTC
62,2023-03-08 02:00:00,22174.02,22202.27,22164.27,22178.63,589.08,BTC
63,2023-03-08 03:00:00,22178.63,22188.59,22088.58,22149.8,920.23,BTC
64,2023-03-08 04:00:00,22149.8,22163.91,22109.72,22142.69,865.6,BTC
65,2023-03-08 05:00:00,22142.69,22145.06,21897.48,21951.47,3547.33,BTC
66,2023-03-08 06:00:00,21951.47,22042.3,21935.11,22026.45,1359.04,BTC
67,2023-03-08 07:00:00,22026.45,22034.64,21968.85,21972.95,676.06,BTC
68,2023-03-08 08:00:00,21972.95,22028.18,21950.63,21994.22,799.38,BTC
69,2023-03-08 09:00:00,21994.22,22021.93,21977.66,22012.91,568.04,BTC
70,2023-03-08 10:00:00,22012.91,22134.8,21996.04,22112.13,1226.88,BTC
71,2023-03-08 11:00:00,22112.13,22132.43,22062.89,22073.79,746.83,BTC
72,2023-03-08 12:00:00,22073.79,22098.4,22002.53,22017.25,943.26,BTC
73,2023-03-08 13:00:00,22017.25,22054.03,21957.74,21991.16,1475.16,BTC
74,2023-03-08 14:00:00,21991.16,22021.84,21945.27,21975.46,2383.3,BTC
75,2023-03-08 15:00:00,21975.46,22202.47,21918.35,22142.48,5362.24,BTC
76,2023-03-08 16:00:00,22142.48,22211.05,22062.47,22142.04,2002.94,BTC
77,2023-03-08 17:00:00,22142.04,22147.5,22028.76,22032.04,1743.86,BTC
78,2023-03-08 18:00:00,22032.04,22054.02,21952.2,22023.58,2015.88,BTC
79,2023-03-08 19:00:00,22023.58,22054.21,21993.18,22001.07,1126.79,BTC
80,2023-03-08 20:00:00,22001.07,22125.37,21974.48,22095.21,1578.24,BTC
81,2023-03-08 21:00:00,22095.21,22105.63,21925.95,22010.06,1728.53,BTC
82,2023-03-08 22:00:00,22010.06,22010.23,21731.59,21797.22,2578.59,BTC
83,2023-03-08 23:00:00,21797.22,21830.74,21628.01,21704.74,4759.23,BTC
84,2023-03-09 00:00:00,21704.74,21757.21,21684.23,21720.29,1680.75,BTC
85,2023-03-09 01:00:00,21720.29,21757.51,21656.44,21705.33,1639.98,BTC
86,2023-03-09 02:00:00,21705.33,21788.37,21704.59,21772.38,879.41,BTC
87,2023-03-09 03:00:00,21772.38,21797.67,21750.22,21769.88,829.93,BTC
88,2023-03-09 04:00:00,21769.88,21771.38,21726.8,21741.22,519.41,BTC
89,2023-03-09 05:00:00,21741.22,21757.48,21731.99,21739.89,445.7,BTC
90,2023-03-09 06:00:00,21739.89,21742.79,21694.4,21739.78,899.33,BTC
91,2023-03-09 07:00:00,21739.78,21739.98,21669.27,21684.09,637.36,BTC
92,2023-03-09 08:00:00,21684.09,21690.03,21623.2,21680.81,1688.34,BTC
93,2023-03-09 09:00:00,21680.81,21695.93,21603.61,21637.87,1243.88,BTC
94,2023-03-09 10:00:00,21637.87,21677.03,21562.57,21647.23,2153.64,BTC
95,2023-03-09 11:00:00,21647.23,21667.4,21623.98,21666.6,691.11,BTC
96,2023-03-09 12:00:00,21666.6,21668.75,21603.91,21606.38,982.5,BTC
97,2023-03-09 13:00:00,21606.38,21717.39,21563.77,21698.56,3487.52,BTC
98,2023-03-09 14:00:00,21698.56,21822.92,21684.32,21716.65,3527.83,BTC
99,2023-03-09 15:00:00,21716.65,21790.77,21640.43,21643.39,2471.45,BTC
100,2023-03-09 16:00:00,21643.39,21665.68,21446.91,21471.99,4317.29,BTC
101,2023-03-09 17:00:00,21471.99,21513.83,21411.94,21463.63,3317.08,BTC
102,2023-03-09 18:00:00,21463.63,21480.65,20987.5,21018.83,9116.88,BTC
103,2023-03-09 19:00:00,21018.83,21018.93,20798.02,20848.28,6387.79,BTC
104,2023-03-09 20:00:00,20848.28,20858.48,20113.96,20153.87,14340.5,BTC
105,2023-03-09 21:00:00,20153.87,20424.4,20153.42,20235.25,7649.32,BTC
106,2023-03-09 22:00:00,20235.25,20484.35,20233.33,20354.83,3982.8,BTC
107,2023-03-09 23:00:00,20354.83,20381.69,20291.89,20370.48,2342.32,BTC
108,2023-03-10 00:00:00,20370.48,20371.25,20049.13,20126.53,6097.38,BTC
109,2023-03-10 01:00:00,20126.53,20158.45,19805.44,20117.97,9035.29,BTC
110,2023-03-10 02:00:00,20117.97,20140.71,20036.42,20041.18,2050.67,BTC
111,2023-03-10 03:00:00,20041.18,20133.05,20004.04,20057.78,1694.38,BTC
112,2023-03-10 04:00:00,20057.78,20060.9,19855.45,19880.27,3574.9,BTC
113,2023-03-10 05:00:00,19880.27,20033.23,19874.12,19998.15,2302.13,BTC
114,2023-03-10 06:00:00,19998.15,20024.77,19861.2,19876.72,2482.3,BTC
115,2023-03-10 07:00:00,19876.72,20030.53,19805.52,19954.84,5215.17,BTC
116,2023-03-10 08:00:00,19954.84,19969.5,19887.36,19959.38,2055.99,BTC
117,2023-03-10 09:00:00,19959.38,19965.19,19845.8,19855.55,2378.89,BTC
118,2023-03-10 10:00:00,19855.55,19915.35,19606.24,19627.49,6640.94,BTC
119,2023-03-10 11:00:00,19627.49,19796.7,19599.47,19759.23,3898.95,BTC
120,2023-03-10 12:00:00,19759.23,19988.54,19735.81,19934.98,3769.65,BTC
121,2023-03-10 13:00:00,19934.98,20295.86,19890.36,20184.9,8957.85,BTC
122,2023-03-10 14:00:00,20184.9,20187.05,19679.85,19823.44,10490.84,BTC
123,2023-03-10 15:00:00,19823.44,20033.62,19778.52,20011.31,6177.33,BTC
124,2023-03-10 16:00:00,20011.31,20303.85,19939.16,20018.57,5586.49,BTC
125,2023-03-10 17:00:00,20018.57,20074.38,19836.67,19926.11,4780.24,BTC
126,2023-03-10 18:00:00,19926.11,19997.97,19830.0,19849.7,2945.27,BTC
127,2023-03-10 19:00:00,19849.7,20065.38,19847.66,20022.55,2645.0,BTC
128,2023-03-10 20:00:00,20022.55,20065.98,19951.0,19976.71,1973.21,BTC
129,2023-03-10 21:00:00,19976.71,20136.41,19865.49,20095.54,3272.68,BTC
130,2023-03-10 22:00:00,20095.54,20210.76,20055.62,20146.46,3459.24,BTC
131,2023-03-10 23:00:00,20146.46,20290.38,20137.71,20206.71,3865.2,BTC
132,2023-03-11 00:00:00,20206.71,20375.54,20197.22,20311.36,4095.29,BTC
133,2023-03-11 01:00:00,20311.36,20847.88,20311.36,20765.42,7214.42,BTC
134,2023-03-11 02:00:00,20765.42,20829.82,20508.6,20672.14,7308.68,BTC
135,2023-03-11 03:00:00,20672.14,20676.64,20440.22,20536.84,4517.45,BTC
136,2023-03-11 04:00:00,20536.84,20544.18,20378.2,20399.59,2634.24,BTC
137,2023-03-11 05:00:00,20399.59,20495.4,20374.33,20480.37,1830.15,BTC
138,2023-03-11 06:00:00,20480.37,20491.51,20282.75,20378.07,3168.02,BTC
139,2023-03-11 07:00:00,20378.07,20421.75,19947.05,19968.0,4336.92,BTC
140,2023-03-11 08:00:00,19968.0,20298.49,19895.33,20166.55,3434.22,BTC
141,2023-03-11 09:00:00,20166.55,20233.97,20076.71,20199.71,2041.92,BTC
142,2023-03-11 10:00:00,20199.71,20253.72,20123.63,20149.88,1322.96,BTC
143,2023-03-11 11:00:00,20149.88,20211.15,20092.1,20180.91,1691.97,BTC
144,2023-03-11 12:00:00,20180.91,20220.45,20137.33,20138.71,1429.52,BTC
145,2023-03-11 13:00:00,20138.71,20251.11,20138.31,20195.08,1362.89,BTC
146,2023-03-11 14:00:00,20195.08,20314.23,20187.11,20245.13,1518.82,BTC
147,2023-03-11 15:00:00,20245.13,20277.21,20209.64,20243.01,1460.43,BTC
148,2023-03-11 16:00:00,20243.01,20307.47,20186.45,20293.54,2873.17,BTC
149,2023-03-11 17:00:00,20293.54,20467.84,20272.9,20435.17,3508.19,BTC
150,2023-03-11 18:00:00,20435.17,20515.43,20407.05,20445.59,3410.44,BTC
151,2023-03-11 19:00:00,20445.59,20459.87,20359.2,20429.86,2449.0,BTC
152,2023-03-11 20:00:00,20429.86,20628.43,20417.38,20519.87,2715.72,BTC
153,2023-03-11 21:00:00,20519.87,20522.08,20440.25,20495.66,1676.76,BTC
154,2023-03-11 22:00:00,20495.66,20583.93,20466.44,20484.3,1899.36,BTC
155,2023-03-11 23:00:00,20484.3,20660.12,20483.88,20613.6,1534.98,BTC
156,2023-03-12 00:00:00,20613.6,20645.54,20500.87,20610.99,2437.12,BTC
157,2023-03-12 01:00:00,20610.99,20635.77,20542.42,20559.47,1764.79,BTC
158,2023-03-12 02:00:00,20559.47,20579.17,20471.26,20537.58,1345.67,BTC
159,2023-03-12 03:00:00,20537.58,20617.42,20525.28,20552.79,1568.29,BTC
160,2023-03-12 04:00:00,20552.79,20579.49,20521.15,20578.34,1129.31,BTC
161,2023-03-12 05:00:00,20578.34,20655.57,20556.58,20559.92,2009.64,BTC
162,2023-03-12 06:00:00,20559.92,20586.19,20524.68,20528.13,1053.83,BTC
163,2023-03-12 07:00:00,20528.13,20554.51,20445.19,20514.19,1054.67,BTC
164,2023-03-12 08:00:00,20514.19,20559.17,20505.11,20543.33,695.35,BTC
165,2023-03-12 09:00:00,20543.33,20587.3,20513.31,20530.51,1113.59,BTC
166,2023-03-12 10:00:00,20530.51,20584.17,20519.49,20573.16,514.69,BTC
167,2023-03-12 11:00:00,20573.16,20623.64,20570.2,20584.98,719.2,BTC
168,2023-03-12 12:00:00,20584.98,20585.65,20472.96,20532.9,1099.43,BTC
169,2023-03-12 13:00:00,20532.9,20621.49,20526.75,20550.26,1941.73,BTC
170,2023-03-12 14:00:00,20550.26,20610.17,20534.24,20548.87,2039.72,BTC
171,2023-03-12 15:00:00,20548.87,20624.76,20507.79,20576.29,1902.07,BTC
172,2023-03-12 16:00:00,20576.29,20620.77,20556.88,20600.38,1158.2,BTC
173,2023-03-12 17:00:00,20600.38,21032.0,20581.75,21010.39,5149.32,BTC
174,2023-03-12 18:00:00,21010.39,21553.02,20942.16,21356.18,7139.16,BTC
175,2023-03-12 19:00:00,21356.18,21486.87,21028.19,21046.49,4980.07,BTC
176,2023-03-12 20:00:00,21046.49,21540.57,21024.91,21488.78,4776.3,BTC
177,2023-03-12 21:00:00,21488.78,21497.91,21350.01,21471.49,2175.97,BTC
178,2023-03-12 22:00:00,21471.49,22124.94,21314.39,21870.39,8988.94,BTC
179,2023-03-12 23:00:00,21870.39,22224.01,21782.3,22183.71,7200.6,BTC
180,2023-03-13 00:00:00,22183.71,22768.9,22063.14,22635.54,7313.14,BTC
181,2023-03-13 01:00:00,22635.54,22656.58,22447.96,22486.51,3119.13,BTC
182,2023-03-13 02:00:00,22486.51,22533.59,22224.69,22311.24,2460.77,BTC
183,2023-03-13 03:00:00,22311.24,22378.1,22241.54,22326.52,1422.78,BTC
184,2023-03-13 04:00:00,22326.52,22527.76,22324.07,22427.8,1894.93,BTC
185,2023-03-13 05:00:00,22427.8,22479.46,22388.6,22478.13,1071.36,BTC
186,2023-03-13 06:00:00,22478.13,22546.59,22358.59,22468.15,1161.26,BTC
187,2023-03-13 07:00:00,22468.15,22597.78,22423.31,22556.78,2093.51,BTC
188,2023-03-13 08:00:00,22556.78,22621.94,22257.92,22263.78,3518.3,BTC
189,2023-03-13 09:00:00,22263.78,22313.0,21896.85,22045.2,3380.8,BTC
190,2023-03-13 10:00:00,22045.2,22228.79,21912.45,22205.33,2371.12,BTC
191,2023-03-13 11:00:00,22205.33,22276.33,22089.93,22171.65,1858.21,BTC
192,2023-03-13 12:00:00,22171.65,22197.05,22013.01,22176.64,3347.28,BTC
193,2023-03-13 13:00:00,22176.64,22654.71,22176.58,22565.35,7209.64,BTC
194,2023-03-13 14:00:00,22565.35,23687.68,22503.87,23629.48,11170.11,BTC
195,2023-03-13 15:00:00,23629.48,24596.0,23620.89,24084.18,13140.45,BTC
196,2023-03-13 16:00:00,24084.18,24320.51,23867.09,24061.58,6714.43,BTC
197,2023-03-13 17:00:00,24061.58,24251.51,23926.63,24184.43,3487.46,BTC
198,2023-03-13 18:00:00,24184.43,24364.07,24085.29,24352.35,3433.4,BTC
199,2023-03-13 19:00:00,24352.35,24482.73,24209.24,24368.53,3583.64,BTC
200,2023-03-13 20:00:00,24368.53,24400.58,24160.0,24218.14,3535.55,BTC
201,2023-03-13 21:00:00,24218.14,24298.9,24148.19,24184.38,2358.44,BTC
202,2023-03-13 22:00:00,24184.38,24334.45,24184.01,24293.22,2774.71,BTC
203,2023-03-13 23:00:00,24293.22,24301.72,24043.67,24207.1,2081.29,BTC
204,2023-03-14 00:00:00,24207.1,24322.25,24084.96,24263.16,2230.16,BTC
205,2023-03-14 01:00:00,24263.16,24524.13,24216.46,24502.86,2312.4,BTC
206,2023-03-14 02:00:00,24502.86,24574.63,24361.09,24369.97,2284.94,BTC
207,2023-03-14 03:00:00,24369.97,24517.04,24334.44,24498.17,1775.59,BTC
208,2023-03-14 04:00:00,24498.17,24562.63,24448.98,24550.83,1717.82,BTC
209,2023-03-14 05:00:00,24550.83,24911.72,24355.35,24451.32,5686.75,BTC
210,2023-03-14 06:00:00,24451.32,24568.67,24412.23,24455.92,1471.18,BTC
211,2023-03-14 07:00:00,24455.92,24528.93,24287.2,24384.1,1982.77,BTC
212,2023-03-14 08:00:00,24384.1,24421.86,24259.73,24347.64,2169.85,BTC
213,2023-03-14 09:00:00,24347.64,24389.41,24265.28,24387.38,2587.57,BTC
214,2023-03-14 10:00:00,24387.38,24726.08,24370.12,24690.33,2226.41,BTC
215,2023-03-14 11:00:00,24690.33,24910.47,24587.24,24863.0,5607.66,BTC
216,2023-03-14 12:00:00,24863.0,26141.11,24688.06,25987.99,17656.6,BTC
217,2023-03-14 13:00:00,25987.99,26522.41,25729.0,25868.46,12770.31,BTC
218,2023-03-14 14:00:00,25868.46,26199.03,25735.09,25949.41,5899.92,BTC
219,2023-03-14 15:00:00,25949.41,26036.13,25870.66,25998.12,4934.1,BTC
220,2023-03-14 16:00:00,25998.12,26092.06,25813.5,25955.61,4057.21,BTC
221,2023-03-14 17:00:00,25955.61,25976.32,25686.82,25705.5,3429.43,BTC
222,2023-03-14 18:00:00,25705.5,25715.94,24943.09,25037.4,6772.24,BTC
223,2023-03-14 19:00:00,25037.4,25175.15,24331.04,25124.18,9146.39,BTC
224,2023-03-14 20:00:00,25124.18,25220.54,24597.26,24640.67,5323.67,BTC
225,2023-03-14 21:00:00,24640.67,24683.94,24071.83,24624.84,4879.0,BTC
226,2023-03-14 22:00:00,24624.84,24845.64,24479.42,24787.11,2067.09,BTC
227,2023-03-14 23:00:00,24787.11,24851.25,24698.6,24757.56,1654.48,BTC
228,2023-03-15 00:00:00,24757.56,24804.1,24399.36,24798.31,2776.02,BTC
229,2023-03-15 01:00:00,24798.31,25126.48,24749.71,24986.18,3141.63,BTC
230,2023-03-15 02:00:00,24986.18,25048.23,24891.11,24914.29,978.9,BTC
231,2023-03-15 03:00:00,24914.29,24939.93,24753.79,24820.51,1229.41,BTC
232,2023-03-15 04:00:00,24820.51,24913.85,24780.82,24911.23,821.41,BTC
233,2023-03-15 05:00:00,24911.23,24980.55,24798.86,24810.28,907.37,BTC
234,2023-03-15 06:00:00,24810.28,24944.54,24737.67,24891.42,1311.5,BTC
235,2023-03-15 07:00:00,24891.42,25023.23,24831.08,24989.91,1101.2,BTC
236,2023-03-15 08:00:00,24989.91,25031.41,24870.34,24872.4,1346.34,BTC
237,2023-03-15 09:00:00,24872.4,24895.97,24609.93,24652.67,1543.29,BTC
238,2023-03-15 10:00:00,24652.67,24751.12,24521.2,24648.16,2284.3,BTC
239,2023-03-15 11:00:00,24648.16,24923.32,24382.52,24863.76,4431.99,BTC
240,2023-03-15 12:00:00,24863.76,25272.47,24561.99,24940.82,6931.95,BTC
241,2023-03-15 13:00:00,24940.82,25253.83,24862.18,24882.53,5917.54,BTC
242,2023-03-15 14:00:00,24882.53,25033.48,24528.61,24792.66,5307.59,BTC
243,2023-03-15 15:00:00,24792.66,24881.54,24451.38,24537.18,5415.59,BTC
244,2023-03-15 16:00:00,24537.18,24565.9,24123.56,24155.63,7560.02,BTC
245,2023-03-15 17:00:00,24155.63,24404.09,23946.02,24333.29,5771.91,BTC
246,2023-03-15 18:00:00,24333.29,24549.77,24198.59,24475.32,3973.37,BTC
247,2023-03-15 19:00:00,24475.32,24537.91,24231.54,24433.95,3345.98,BTC
248,2023-03-15 20:00:00,24433.95,24511.3,24309.11,24401.98,2054.07,BTC
249,2023-03-15 21:00:00,24401.98,24551.51,24379.59,24525.74,1469.43,BTC
250,2023-03-15 22:00:00,24525.74,24736.61,24389.43,24466.0,2512.87,BTC
251,2023-03-15 23:00:00,24466.0,24529.76,24326.41,24372.11,1980.56,BTC
252,2023-03-16 00:00:00,24372.11,24468.55,24247.78,24286.01,1822.28,BTC
253,2023-03-16 01:00:00,24286.01,24424.33,24220.45,24412.0,1581.97,BTC
254,2023-03-16 02:00:00,24412.0,24517.78,24395.63,24446.05,1020.82,BTC
255,2023-03-16 03:00:00,24446.05,24459.54,24318.99,24344.12,1118.17,BTC
256,2023-03-16 04:00:00,24344.12,24391.95,24278.13,24345.36,1100.19,BTC
257,2023-03-16 05:00:00,24345.36,24529.35,24314.77,24429.58,1197.58,BTC
258,2023-03-16 06:00:00,24429.58,24663.86,24424.8,24644.98,2088.49,BTC
259,2023-03-16 07:00:00,24644.98,24727.58,24612.72,24688.39,2297.87,BTC
260,2023-03-16 08:00:00,24688.39,24731.29,24636.67,24658.67,1328.31,BTC
261,2023-03-16 09:00:00,24658.67,24911.46,24456.25,24733.75,3186.12,BTC
262,2023-03-16 10:00:00,24733.75,25122.7,24651.53,25009.38,3927.71,BTC
263,2023-03-16 11:00:00,25009.38,25013.37,24813.66,24907.41,2326.48,BTC
264,2023-03-16 12:00:00,24907.41,24984.65,24742.76,24793.39,4038.57,BTC
265,2023-03-16 13:00:00,24793.39,24909.33,24610.01,24899.78,3064.29,BTC
266,2023-03-16 14:00:00,24899.78,25074.77,24758.47,24913.25,3263.48,BTC
267,2023-03-16 15:00:00,24913.25,24988.51,24821.27,24940.03,2499.28,BTC
268,2023-03-16 16:00:00,24940.03,24964.2,24738.05,24823.33,3117.16,BTC
269,2023-03-16 17:00:00,24823.33,24842.4,24672.41,24729.27,2688.35,BTC
270,2023-03-16 18:00:00,24729.27,24870.62,24675.81,24846.29,1714.67,BTC
271,2023-03-16 19:00:00,24846.29,25211.23,24845.35,25026.23,5157.94,BTC
272,2023-03-16 20:00:00,25026.23,25027.02,24690.27,24746.15,2181.74,BTC
273,2023-03-16 21:00:00,24746.15,25095.38,24724.4,24967.79,1747.75,BTC
274,2023-03-16 22:00:00,24967.79,25042.0,24900.73,25034.83,1165.22,BTC
275,2023-03-16 23:00:00,25034.83,25109.47,24975.85,25049.83,1773.88,BTC
276,2023-03-17 00:00:00,25049.83,25050.01,24945.9,24971.5,1235.03,BTC
277,2023-03-17 01:00:00,24971.5,25769.36,24967.29,25727.81,6098.07,BTC
278,2023-03-17 02:00:00,25727.81,25956.19,25560.4,25648.63,5718.27,BTC
279,2023-03-17 03:00:00,25648.63,25838.05,25632.62,25834.59,2196.35,BTC
280,2023-03-17 04:00:00,25834.59,25907.29,25765.89,25781.85,2138.05,BTC
281,2023-03-17 05:00:00,25781.85,25817.43,25715.3,25816.86,1113.21,BTC
282,2023-03-17 06:00:00,25816.86,26250.92,25816.66,26199.27,5034.34,BTC
283,2023-03-17 07:00:00,26199.27,26225.15,25948.73,26149.39,4173.53,BTC
284,2023-03-17 08:00:00,26149.39,26255.73,26002.68,26058.09,2439.95,BTC
285,2023-03-17 09:00:00,26058.09,26383.12,26057.92,26306.92,2565.06,BTC
286,2023-03-17 10:00:00,26306.92,26812.16,26296.64,26759.44,7334.23,BTC
287,2023-03-17 11:00:00,26759.44,26997.04,26640.72,26969.41,4557.15,BTC
288,2023-03-17 12:00:00,26969.41,26979.2,26432.94,26692.91,4435.7,BTC
289,2023-03-17 13:00:00,26692.91,26805.17,26423.97,26494.35,3600.33,BTC
290,2023-03-17 14:00:00,26494.35,26662.65,26178.16,26336.28,4782.42,BTC
291,2023-03-17 15:00:00,26336.28,26545.8,26280.06,26447.38,2851.92,BTC
292,2023-03-17 16:00:00,26447.38,26591.41,26404.39,26443.62,2628.89,BTC
293,2023-03-17 17:00:00,26443.62,26690.95,26432.81,26536.7,3535.46,BTC
294,2023-03-17 18:00:00,26536.7,26656.05,26332.43,26655.89,3120.35,BTC
295,2023-03-17 19:00:00,26655.89,26907.2,26621.41,26885.66,4817.32,BTC
296,2023-03-17 20:00:00,26885.66,26911.63,26651.81,26818.88,3140.3,BTC
297,2023-03-17 21:00:00,26818.88,27260.9,26795.8,27157.34,4870.78,BTC
298,2023-03-17 22:00:00,27157.34,27782.88,27047.95,27575.99,9241.32,BTC
299,2023-03-17 23:00:00,27575.99,27731.78,27312.93,27441.41,4798.78,BTC
300,2023-03-18 00:00:00,27441.41,27681.87,27139.73,27670.82,4527.08,BTC
301,2023-03-18 01:00:00,27670.82,27749.91,27299.75,27386.69,3474.27,BTC
302,2023-03-18 02:00:00,27386.69,27524.7,27281.35,27349.69,2220.3,BTC
303,2023-03-18 03:00:00,27349.69,27406.81,27245.54,27364.07,1530.34,BTC
304,2023-03-18 04:00:00,27364.07,27453.72,27276.26,27384.64,820.54,BTC
305,2023-03-18 05:00:00,27384.64,27662.31,27358.26,27637.91,1647.73,BTC
306,2023-03-18 06:00:00,27637.91,27662.26,27519.95,27560.37,992.84,BTC
307,2023-03-18 07:00:00,27560.37,27565.45,27365.34,27420.24,1090.24,BTC
308,2023-03-18 08:00:00,27420.24,27420.47,27135.02,27271.79,2186.38,BTC
309,2023-03-18 09:00:00,27271.79,27490.13,27201.39,27460.92,1673.3,BTC
310,2023-03-18 10:00:00,27460.92,27560.61,27427.91,27535.59,856.46,BTC
311,2023-03-18 11:00:00,27535.59,27542.0,27384.61,27508.88,1024.77,BTC
312,2023-03-18 12:00:00,27508.88,27684.09,27368.51,27569.34,1833.74,BTC
313,2023-03-18 13:00:00,27569.34,27592.55,27427.12,27487.73,1065.48,BTC
314,2023-03-18 14:00:00,27487.73,27681.66,27475.62,27603.32,1598.04,BTC
315,2023-03-18 15:00:00,27603.32,27615.25,27146.94,27295.4,3584.67,BTC
316,2023-03-18 16:00:00,27295.4,27519.7,26655.22,27410.59,5970.31,BTC
317,2023-03-18 17:00:00,27410.59,27538.8,26982.72,27379.51,3225.88,BTC
318,2023-03-18 18:00:00,27379.51,27422.88,27302.01,27394.14,1337.78,BTC
319,2023-03-18 19:00:00,27394.14,27508.34,27356.68,27417.34,1504.01,BTC
320,2023-03-18 20:00:00,27417.34,27522.07,27335.68,27401.42,1034.33,BTC
321,2023-03-18 21:00:00,27401.42,27420.13,27269.42,27281.35,952.62,BTC
322,2023-03-18 22:00:00,27281.35,27307.63,26944.07,26979.55,2172.41,BTC
323,2023-03-18 23:00:00,26979.55,27135.49,26893.36,26973.46,2519.64,BTC
324,2023-03-19 00:00:00,26973.46,27185.7,26973.04,27150.2,1341.19,BTC
325,2023-03-19 01:00:00,27150.2,27249.13,27114.19,27178.41,1057.93,BTC
326,2023-03-19 02:00:00,27178.41,27251.81,27128.38,27184.86,596.26,BTC
327,2023-03-19 03:00:00,27184.86,27296.42,27154.66,27272.8,693.04,BTC
328,2023-03-19 04:00:00,27272.8,27346.95,27193.19,27209.74,669.75,BTC
329,2023-03-19 05:00:00,27209.74,27255.78,27120.9,27131.72,706.72,BTC
330,2023-03-19 06:00:00,27131.72,27148.4,26970.33,27005.38,1139.07,BTC
331,2023-03-19 07:00:00,27005.38,27074.68,26901.66,27039.93,833.85,BTC
332,2023-03-19 08:00:00,27039.93,27149.25,26953.74,27047.79,831.48,BTC
333,2023-03-19 09:00:00,27047.79,27113.37,26993.92,27108.36,757.96,BTC
334,2023-03-19 10:00:00,27108.36,27160.98,27051.14,27121.57,577.37,BTC
335,2023-03-19 11:00:00,27121.57,27256.82,27012.3,27234.77,1071.47,BTC
336,2023-03-19 12:00:00,27234.77,27420.47,27214.0,27314.89,1840.09,BTC
337,2023-03-19 13:00:00,27314.89,27350.33,27188.87,27246.87,1255.87,BTC
338,2023-03-19 14:00:00,27246.87,27428.24,27246.49,27405.66,1362.76,BTC
339,2023-03-19 15:00:00,27405.66,27770.76,27396.08,27633.09,3923.3,BTC
340,2023-03-19 16:00:00,27633.09,28233.66,27571.36,27990.6,7054.08,BTC
341,2023-03-19 17:00:00,27990.6,28119.31,27807.19,27977.69,3519.28,BTC
342,2023-03-19 18:00:00,27977.69,28369.47,27924.65,28366.53,3129.18,BTC
343,2023-03-19 19:00:00,28366.53,28424.66,28249.21,28329.85,3476.95,BTC
344,2023-03-19 20:00:00,28329.85,28441.41,27829.46,27967.87,4394.35,BTC
345,2023-03-19 21:00:00,27967.87,28296.64,27959.28,28045.98,2689.92,BTC
346,2023-03-19 22:00:00,28045.98,28231.63,27960.49,28195.61,2303.19,BTC
347,2023-03-19 23:00:00,28195.61,28359.21,27978.28,28040.29,2938.51,BTC
348,2023-03-20 00:00:00,28040.29,28126.33,27886.75,27903.51,2376.77,BTC
349,2023-03-20 01:00:00,27903.51,27941.24,27689.08,27754.78,2870.18,BTC
350,2023-03-20 02:00:00,27754.78,27811.7,27315.97,27508.16,3495.38,BTC
351,2023-03-20 03:00:00,27508.16,27569.03,27228.03,27353.99,3509.42,BTC
